GENEID	E13_5_CH_1_30208_ATTACT_sort.bam	E13_5_CH_2_30209_TCCGGA_sort.bam	E13_5_CH_4_30210_CGCTCA_sort.bam	E13_5_retina_1_30211_GAGATT_sort.bam	E13_5_retina_2_30212_ATTCAG_sort.bam	E13_5_retina_3_30213_GAATTC_sort.bam	E15_5_CH_1_30214_CTGAAG_sort.bam	E15_5_CH_2_30215_TAATGC_sort.bam	E15_5_CH_4_30216_CGGCTA_sort.bam	E15_5_retina_1_30217_TCCGCG_sort.bam	E15_5_retina_2_30218_TCTCGC_sort.bam	E15_5_retina_3_30219_AGCGAT_sort.bam
Ptgs2os	0	0	0	0	0	0	0	0	0	0	0	0
Gm70898	0	0	0	0	0	0	0	0	0	0	0	0
Ptgs2os2	0	0	0	0	0	0	0	0	0	0	0	0
Gm70780	0	0	0	0	0	0	0	0	0	0	0	0
Gm71341	0	0	0	0	0	0	0	0	0	0	0	0
2310030A07Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm37764	0	0	0	0	0	0	0	0	0	0	0	0
Gm41967	0	0	0	0	0	0	46.7217890333682	0	0	0	0	0
Gm71196	0	0	0	0	0	0	0	0	0	0	0	42.6028646166168
Gm20631	0	0	0	3.43899715128952	0	0	7.72667132005447	17.5781540108206	0	0	0	3.53519753137156
Gm29188	8.05759179853184	0	0	15.1284932522987	0	0	25.4928013427568	9.66600772847581	0	0	0	0
Gm36297	38.7561447867559	28.1276397789933	16.8028684781682	9.09580197085654	0	0	20.4362693917206	139.477354177821	0	0	20.1785348333572	0
ENSMUSG00000139399	0	0	0	0	0	0	0	0	0	0	0	0
Gm37671	11.9633710291179	0	0	0	0	0	0	172.217267467653	0	0	0	0
C730036E19Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm70948	0	0	0	0	0	0	0	0	0	0	0	0
Gm70955	0	0	0	0	0	0	0	0	0	0	0	0
Gm70073	0	0	0	0	0	0	0	0	0	0	0	0
Gm70573	0	0	0	0	0	0	0	0	0	0	0	0
Gm10138	0	0	0	0	0	0	0	0	0	0	0	0
Gm70885	0	0	0	0	0	0	0	0	0	0	0	0
Gm37893	0	0	0	0	0	0	0	0	0	18.4480772685172	0	0
Gm36527	0	24.0324634361289	0	0	25.2485758056886	0	0	9.93087357247168	0	7.42125524981452	8.62034469275807	0
Gm70668	0	0	0	0	0	0	0	0	0	0	0	0
Gm28181	8.17048734996126	15.8128232318963	56.6775153098721	0	16.6129979614273	24.2789008630809	25.8499829842487	0	43.1038224616312	21.973589591093	0	23.6543764440258
Gm69633	0	0	0	0	0	0	0	458.080447477412	805.800798790332	0	0	122.834655341311
Gm70869	59.4199660593154	57.4994721548456	0	0	0	58.8561980638194	62.664769177456	0	0	106.535460434541	371.246787787169	114.684488636201
Gm70701	0	0	0	35.558814955554	0	75.0372071991897	0	0	0	0	157.770538213681	36.5535152601788
2810414N06Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm41969	0	0	0	0	0	0	0	0	0	0	0	0
Gm28610	0	0	0	0	0	0	0	0	0	0	0	0
Gm71148	0	74.5080161187662	0	48.188199591764	0	50.8440441820508	54.1341506507399	0	0	92.0326802525616	80.1771465947724	0
Gm71147	58.8620321057068	0	0	0	0	0	0	0	0	0	122.586967485278	0
Gm71151	0	0	0	0	0	0	0	0	0	0	0	0
Gm71156	0	100.26767458407	0	48.6362303730924	0	0	0	0	0	0	0	0
Gm70970	66.6008650120348	0	0	0	0	131.937931383436	35.1189011857721	0	0	29.8525659384969	34.6759947866722	0
Gm53608	0	0	0	0	0	0	0	74.1815438989315	0	0	0	0
Gm36920	0	0	0	0	0	0	0	0	0	0	0	0
Gm38238	0	0	0	0	0	0	0	0	0	0	0	0
Gm70985	0	0	0	0	0	0	0	0	0	0	0	0
Gm71106	0	0	0	0	0	0	0	0	0	0	0	0
Gm71099	0	0	0	0	0	0	0	0	0	0	0	0
Gm71110	77.1545405447111	0	401.407602659994	217.291712313016	0	0	325.471170373987	0	569.845795657368	0	0	0
Gm71103	0	0	0	0	0	0	0	0	0	0	0	114.32327764837
Gm15479	0	0	0	0	0	0	0	0	0	0	0	0
Gm28792	0	0	0	0	0	0	0	0	0	0	0	0
Gm28791	0	0	0	0	0	0	0	0	0	0	0	0
Gm70930	0	0	0	0	0	0	0	0	0	0	0	0
1700040K01Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm70811	0	41.6920571294585	0	80.8932491428754	0	42.6757999706732	0	0	0	0	44.8643025332718	41.5780534402721
Gm28960	0	0	0	0	0	0	0	0	0	0	0	0
Gm70638	0	0	0	0	0	0	0	0	0	0	0	0
Gm38009	0	0	0	0	7.63024405022755	0	0	0	0	0	0	21.7286085922523
Gm71171	0	0	0	0	0	51.8524333672898	0	0	0	0	54.5115325143303	0
E330020D12Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm71174	119.895204739903	265.188822397211	356.441177225405	96.4751454941669	69.6520365350006	186.619174461919	722.528212920394	575.312328844582	469.866995833798	199.608448068269	124.847792705293	165.289802610918
Gm37669	0	0	0	0	0	0	0	0	0	0	0	29.5102769539492
Gm29529	0	0	0	0	0	0	0	0	0	0	0	0
5530400K19Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm28513	0	0	0	4.40492805025762	0	0	0	0	0	0	0	0
Gm28512	0	0	0	0	0	0	0	0	0	0	0	0
Gm71233	0	0	0	62.4401472163839	0	0	0	0	0	0	0	0
Gm38352	29.4195060739512	18.9790983569377	0	18.4121513496885	0	29.1403780793099	51.710075465167	0	0	17.582309074453	40.8463419231352	9.46360074393366
Gm29290	0	0	0	0	0	0	0	0	0	0	0	0
A830008E24Rik	148.958530527982	126.909469696967	131.970924660068	299.43612666195	337.443811017053	323.958013027198	177.583223972376	209.769905954013	211.834677609718	342.547929734513	345.629233243666	299.999871093805
ENSMUSG00000126204	3.06168811685361	11.8509290595091	10.6192487476189	14.3711449942471	6.22531022510629	12.130557061261	19.3732839508325	3.67284689267603	35.5346017700173	24.7021781886683	9.56447768291729	20.6824163266994
Gm71250	0	0	0	0	0	0	0	0	0	0	0	0
Gm71251	0	0	0	0	0	0	0	0	0	0	0	0
Gm71252	0	0	0	0	0	0	0	0	0	0	0	0
Gm71253	0	0	0	0	0	0	0	0	0	0	0	0
Gm70050	0	0	0	0	0	0	0	0	0	0	0	0
Gm30388	0	0	0	0	0	0	0	0	0	0	0	0
Gm70425	0	0	0	0	0	0	0	0	0	0	0	0
4930452N14Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930532M18Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm69506	0	0	0	0	0	0	0	39.3210667333552	0	0	0	189.791585115595
Gm71140	0	0	0	0	0	0	0	0	0	0	0	0
Gm30521	0	0	0	0	0	0	0	0	0	0	0	0
Gm41976	0	0	0	0	0	0	0	0	0	0	0	0
Gm30602	0	0	0	0	18.4195414536201	17.9460372709045	0	0	38.2328413684237	0	0	0
Gm70887	0	0	0	0	0	0	0	0	0	0	0	0
Gm69391	0	0	0	0	0	0	0	0	0	0	0	0
Gm29282	0	0	0	0	0	0	0	0	0	0	0	0
Gm41979	0	0	0	0	0	0	0	0	0	0	13.0947964264615	0
Gm71001	0	0	0	0	0	0	0	0	0	0	0	0
Gm51651	0	0	0	0	0	0	0	0	0	0	0	0
Gm70900	0	0	0	0	0	0	0	0	0	0	0	0
Gm9530	0	0	9.11843649014456	0	0	0	11.0901793218228	0	0	9.42712608584113	21.9006282863193	0
Gm57167	0	0	0	0	0	0	0	0	0	0	0	0
Gm70980	0	0	161.058606005553	0	0	0	0	0	0	0	0	0
Gm69473	0	0	0	0	0	0	0	0	0	0	0	0
Gm69486	0	0	0	0	0	0	0	0	0	0	0	0
Gm41981	0	0	0	0	0	0	0	0	0	0	24.2442191962527	0
Gm71187	0	0	0	0	0	0	0	0	0	0	0	0
Gm37622	0	0	0	0	0	0	0	0	0	0	0	0
Gm57136	17.4012669514442	16.8388461133552	0	0	0	0	9.17575731883637	20.8748202991095	211.142922699456	0	0	0
Gm70452	393.645615024036	38.0922719769935	273.066396367343	628.224338319944	760.377177495125	428.901838951726	332.113439157129	141.666951574647	0	670.487693692426	942.784228744704	569.821674307026
Gm31713	0	0	0	0	0	0	0	0	0	0	0	0
Gm69521	0	0	0	0	0	0	0	0	0	0	0	0
Gm31772	0	39.1525248073334	0	9.49573840281433	0	0	21.3348387195534	0	0	18.1355241239921	63.1973152263756	29.2840989538988
Gm69847	0	0	0	83.7720124575684	0	0	0	0	0	0	0	0
Gm5532	9.00043994150434	0	0	0	0	0	0	0	0	0	0	0
Gm69842	0	0	0	0	0	0	0	0	0	23.4890095628926	0	25.2857127505103
Gm37539	0	0	0	0	0	0	0	0	0	0	0	0
Gm37571	0	0	0	0	0	0	0	0	0	73.221440233512	0	0
Gm37383	0	0	0	0	0	0	0	0	0	0	0	0
Gm53631	690.143825973333	1057.41001774668	1097.11940329471	1646.7156714853	1549.43830814902	1110.84324281461	1334.35714918234	2449.22447204379	1304.65186669589	1598.27625390443	1616.96708717393	1609.5284081764
Gm9694	0	0	0	0	0	20.8892477568812	22.2409862009137	303.589060228932	178.012623898733	37.8115763695344	65.8814736947793	20.3519151406546
Gm70631	1541.8423555456	1334.95538265004	2251.69313250482	2209.24961008649	2640.01505468585	1527.21357953302	2396.268325569	1849.61716818549	1027.46121269706	3055.3956322683	3802.57632150935	2349.36185458625
Gm51653	877.632898696088	727.943317480346	869.716472429988	617.923306890139	1019.70581487241	714.072823009289	628.057649081052	1541.63157261461	198.428446702119	449.579643033763	815.969502323881	998.185117967332
9430034N14Rik	0	12.8215467631941	0	6.21926961706122	6.7351771127636	32.8101923156298	6.98666647104001	0	0	17.8168947041122	6.89855325610679	44.7527053409956
Gm70363	139.049310593518	0	0	43.5118955648368	0	0	0	0	0	83.1015976032834	48.264369823224	0
Gm69749	0	0	0	0	0	0	0	0	0	0	0	0
Gm69769	0	0	0	0	0	0	0	0	0	0	0	0
Gm30472	0	0	0	20.7126577215809	44.8616724536916	54.6355380178878	11.6341982370816	26.4677659929756	244.434514195307	89.0060885900543	114.874720960687	31.9380912040101
A430050A11Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930518J20Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm70864	0	0	0	0	0	0	0	0	0	0	0	34.4706938778324
Gm37648	9.78354493836562	0	0	0	0	0	0	0	0	0	0	0
Gm39682	0	0	0	0	0	0	0	0	0	0	0	0
Gm71056	0	0	0	0	0	0	0	0	0	0	0	0
Gm71052	0	0	53.9526347661283	0	0	0	0	0	0	0	0	0
Gm38043	0	0	0	0	0	0	0	0	0	0	0	0
Gm19918	0	0	0	0	0	0	0	0	0	0	0	0
Gm69913	0	0	0	0	0	0	53.7490499855415	244.557854073307	0	137.066964339562	0	49.1837949232487
Gm39683	0	0	0	0	0	0	0	0	0	0	0	0
Gm71086	0	0	0	0	0	0	0	0	0	0	0	11.9734918863129
Gm68672	0	0	0	0	0	0	0	11.4028112399608	0	0	9.8980379356953	18.346040259468
Gm37802	0	0	0	0	0	0	0	0	0	0	0	0
Gm37943	0	0	0	5.96854348391905	0	0	0	0	0	0	0	0
4930439D14Rik	0	13.7946431207191	0	0	0	0	0	0	0	0	0	0
Gm28694	0	0	0	0	0	5.4671616955606	0	0	0	0	0	0
Gm70243	6.98474252842092	20.2769726317645	72.6782567490241	45.8995956835758	14.2020308478051	20.75541692167	29.4646602706255	0	7.36967304371845	56.353994252143	29.0930630355033	47.1835625948937
Gm70253	0	0	0	0	0	0	0	0	0	0	0	0
Gm10531	10.8880702027925	52.6808016703101	0	61.3285336532611	55.3466030651547	43.1390631053961	22.9652910055462	0	0	48.8036955095271	56.6891534397833	84.0588001814619
Gm70254	0	55.022170633435	98.6073097993184	0	231.225808361091	0	0	0	359.960901046928	50.9727486432838	0	0
Gm71150	0	0	0	87.9997588806607	23.8249022166451	0	0	0	0	42.016789068576	24.4028262377235	0
Gm37788	0	0	0	0	0	0	0	0	0	0	0	0
Gm37578	0	0	0	0	0	0	0	0	0	0	0	0
Gm70322	108.082869297548	0	0	0	0	214.114789508033	0	0	0	0	0	0
Gm37060	0	0	0	0	0	0	0	0	0	0	0	0
Gm70636	27.7176407631147	8.94059589143141	0	0	0	9.15155327300361	0	0	0	0	0	0
Gm71050	0	0	0	0	0	0	0	0	0	0	0	0
Gm70539	254.248169095372	0	0	59.6703054513985	0	0	0	0	0	56.9809433502869	0	0
Gm15486	0	0	0	0	0	0	0	0	0	0	0	0
Gm71198	0	0	0	0	0	0	0	0	0	0	0	31.9873458059991
Gm70025	0	0	0	0	0	0	0	0	0	0	0	0
Gm51655	0	0	0	0	0	0	0	0	0	0	0	0
Gm69839	0	0	0	0	0	0	0	0	0	0	0	0
Gm70512	0	0	0	0	0	0	0	0	0	0	0	0
Gm69523	0	0	0	0	0	0	0	0	0	0	0	0
Gm70520	0	0	0	0	0	0	0	0	0	0	0	0
Gm38256	0	0	0	0	0	0	0	0	0	0	0	0
Gm71208	0	0	0	0	0	0	0	0	0	0	0	0
Gm70825	0	0	0	0	0	0	0	0	0	0	0	0
Gm39686	0	0	0	0	0	0	0	0	0	0	0	0
Gm37861	0	0	0	0	0	0	0	0	0	23.5053839160211	9.10108890706316	0
Gm37679	0	0	0	0	0	0	0	0	0	0	0	0
Gm37367	0	0	16.7124610382396	0	9.7973271990047	0	0	34.6817248858763	0	8.63911689150199	0	0
Gm37848	40.4048109523543	7.81977997078468	0	0	32.8619340919242	8.00429119656197	8.52224704894825	0	0	7.24427397734069	25.2443030045416	0
1600012P17Rik	0	0	0	0	0	0	0	0	0	0	0	9.33581292524628
Gm70896	0	0	0	0	0	0	0	0	0	0	0	0
Gm69988	0	0	0	0	0	0	0	0	0	0	0	0
4930562F17Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm37115	0	0	0	0	0	0	0	0	0	0	0	0
Gm37088	0	0	0	0	0	0	0	0	0	0	0	0
Gm70927	0	0	0	0	0	0	0	0	0	0	0	0
Gm69906	14.1348510017086	27.3560059180889	0	39.8082336537374	43.110448768563	70.003707956403	0	0	29.8276507631897	12.6713540877611	14.7187283395514	0
Gm71642	0	0	0	0	24.4182426933048	0	0	0	0	0	0	0
Gm37731	0	0	0	0	0	0	0	0	0	0	0	0
Gm10530	0	0	0	0	0	0	0	0	0	0	0	0
Gm31348	0	0	0	0	0	0	0	0	0	0	0	0
Gm37294	0	0	0	6.00278860144759	0	6.33362631210807	0	15.3413826602151	0	5.73224076289383	3.32921383072347	3.08535344922075
Gm38039	0	0	0	0	0	0	0	67.9020678352522	0	0	0	0
Gm70767	0	0	0	0	0	0	0	0	0	0	0	0
4930562F07Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm53640	0	0	0	0	0	0	0	0	0	0	0	0
4933417C20Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm36975	0	0	0	0	0	0	0	0	0	12.2970361880132	0	0
9430087J23Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm37529	0	0	0	0	0	0	0	0	0	0	0	0
Gm37212	0	0	0	0	0	0	0	0	0	0	0	0
Gm37215	0	0	0	0	0	0	0	0	0	0	0	0
Gm38302	0	0	0	0	0	0	0	0	0	0	0	0
6720464F23Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm37873	0	0	0	0	0	0	0	0	0	0	22.9044070827756	0
Gm37328	0	0	0	0	0	0	0	0	0	0	0	0
Gm38329	0	0	0	0	0	0	0	0	0	0	0	0
Gm38126	0	6.061648076279	0	5.88057344506039	6.36838505416194	0	0	0	0	5.61553388750641	6.52286387068803	0
Gm37083	0	0	11.737064405263	0	27.5224241531015	0	42.8251539965772	0	0	0	7.04750987162327	0
Gm38060	0	0	0	0	0	0	0	0	0	0	0	0
Gm70355	0	0	0	0	0	0	0	0	0	0	0	50.465958503104
Gm69624	0	0	0	0	0	0	0	0	0	0	0	0
Gm37052	68.4741280093695	106.0175958464	47.4995342670665	38.5689822510815	97.4595945399627	27.129782176878	187.754737142285	131.42814222181	86.6973005798446	147.322657466007	142.605265288718	66.0798118575597
Gm37809	0	0	0	0	0	0	0	0	0	0	0	0
Gm37653	0	0	0	0	0	0	0	0	0	0	7.29765904817334	0
Gm37729	0	0	0	0	0	0	0	0	0	0	0	0
Gm37072	0	0	0	0	0	0	0	0	0	0	0	0
Gm37362	0	0	0	0	0	0	0	0	0	0	0	0
Gas5	0	0	0	0	0	0	0	0	0	0	0	0
Gm37634	0	0	0	0	0	0	0	0	0	0	0	0
Gm70216	0	0	0	0	0	0	0	99.2759605644116	567.562113779439	0	43.0874984725482	39.9313978584791
Gm70781	0	0	0	0	0	0	0	0	0	0	0	0
Gm70941	0	0	0	0	0	0	0	0	0	0	0	35.9560581013943
Gm69870	0	53.564629689503	0	0	0	0	0	66.4031259404343	116.808504313242	0	57.6402297447333	53.4181613735946
ENSMUSG00000139292	0	0	0	0	0	0	0	0	0	0	0	0
Gm37638	0	0	0	0	0	0	0	0	0	0	0	0
Gm70942	0	0	0	0	0	0	0	0	0	0	0	0
Gm70711	0	0	0	0	0	0	0	0	0	0	0	0
Gm70716	0	0	0	0	0	0	0	0	0	0	0	0
Gm31869	0	0	0	0	0	0	0	0	0	0	0	0
Gm37357	0	0	0	0	0	0	0	0	0	0	0	0
Gm70873	0	0	0	0	0	0	0	0	0	0	0	0
Gm31925	0	0	0	0	0	0	0	0	65.7864721764175	0	0	0
Gm70879	0	0	0	0	0	0	0	0	0	0	0	0
Gm38304	0	0	0	0	42.4877422863504	41.395525971553	0	0	0	37.4649702528136	0	80.6614236741278
2810442N19Rik	234.591508412973	126.116305869776	271.221353148645	342.577023916917	185.497419545397	361.457815136222	247.402072074821	281.419484884772	55.0044204302479	327.136954390472	271.424366677383	352.160061778937
Gm37767	0	0	0	0	0	0	0	0	0	12.2568059714766	0	0
Gm70095	0	0	0	0	0	0	0	0	0	0	0	0
Dnm3os	0	0	0	0	0	0	0	0	0	0	9.88055905942137	3.05227385245186
Gm70087	0	0	0	0	0	0	0	0	0	0	0	0
Gm70094	0	0	0	0	0	0	0	0	0	0	0	0
Gm70101	0	0	0	0	0	0	0	0	0	0	0	0
Gm70098	0	0	0	0	0	0	0	0	0	80.0913853385564	0	0
Gm31985	0	0	27.3754004542017	7.40948552111323	0	7.81785193041605	24.9712300216113	56.8094731841676	49.9662440546728	35.3776867354236	8.21876741402713	38.0837694400981
Gm10176	0	0	0	0	0	0	0	0	0	0	0	0
Gm70856	0	0	0	0	0	0	0	0	0	0	0	0
Gm70136	0	0	0	0	0	0	0	0	0	0	0	29.5824292203403
Gm69890	0	0	0	0	0	0	0	0	0	0	0	0
Gm37273	0	0	0	0	0	0	0	0	0	0	0	0
Gm37049	0	0	0	0	0	0	0	0	0	0	0	0
Gm20471	0	0	0	0	0	0	0	0	0	0	0	0
Gm37644	0	0	0	0	0	0	0	0	0	0	0	0
Gm70533	0	0	0	0	17.5086850081114	0	0	0	0	0	17.9333956554699	0
Gm32333	0	0	0	0	0	0	0	0	0	0	0	0
Gm69446	87.0667558230246	0	0	0	0	86.2406791074021	0	0	0	78.0520213600284	0	0
Gm29500	0	0	0	0	0	0	0	0	0	0	0	0
Gm70422	0	0	0	0	0	0	0	0	0	0	0	0
Gm51663	0	0	0	0	0	0	0	0	0	0	0	0
Gm57120	80.2407221664995	171.933278795358	79.5169346221703	102.230577031076	163.152930379586	198.698524663454	169.245008594473	151.26252642797	102.804833339003	184.969910276748	202.919958520773	154.869933454325
Gm71193	0	0	0	0	0	0	0	0	0	0	0	0
Gm69625	738.126912275936	918.347330715322	950.909515693006	1049.29905931923	1050.58000270707	1441.35809522481	600.506627424671	1315.55259432537	1312.84310125316	1417.93411385754	900.380140495317	1241.46682357993
Gm16548	0	0	0	7.77152046899199	25.2485758056886	0	0	59.5852414348301	0	37.1062762490726	25.8610340782742	7.98891617769507
Gm71157	0	0	0	0	0	0	0	0	0	0	0	0
Gm70116	0	0	0	0	0	0	0	0	0	0	0	0
Gm39690	0	0	0	0	0	0	0	0	0	0	0	0
Gm37411	0	0	0	0	0	0	0	0	0	0	0	0
Gm32391	241.247120233126	214.773860586851	192.452173041079	212.887621421417	230.547302766034	286.749843174121	198.448483956623	46.30458503139	81.4535346606095	294.125608296093	150.727481668448	209.530348201025
Gm70492	3020.0089319052	3276.63050447357	4602.51417891782	1975.97998727469	1953.81588616064	1722.29560611571	3474.46413629165	3073.93156725718	3476.11877434369	2789.36274874963	1620.02704111019	2826.09367617382
Gm70485	512.214452084201	615.819168816552	349.932347310116	349.711205208197	268.260582680764	284.426083741404	589.293205412511	549.290110495199	409.42628020658	368.736011773282	355.58188154504	419.409445287944
ENSMUSG00000140643	297.781140308723	397.457448801717	534.223877413997	308.467623267181	459.32694363622	539.057217811378	303.21331392335	270.996541000151	238.352488531074	460.257619813435	342.15920162967	485.554024573988
Gm69891	0	0	0	0	0	0	0	0	0	0	0	0
Gm26685	0	0	0	0	0	0	0	0	0	0	0	0
Gm70532	69.2207748158208	133.967024150972	30.0109203737056	48.7369265022293	123.15287619232	239.974063603206	73.0007801045864	228.355263327249	91.2944314249456	108.594116674822	90.1001520854527	167.000877172107
Gm70527	0	0	107.638177280939	0	0	0	458.197346906448	0	0	0	129.262495417645	0
D630023O14Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm37754	0	0	0	0	0	0	0	0	0	0	0	0
Gm37853	0	0	0	0	0	0	0	0	0	0	0	0
Gm37184	0	0	0	0	0	0	0	0	0	0	0	0
Gm36945	0	0	0	0	0	0	0	0	0	0	0	0
Gm32652	0	0	0	0	0	0	0	0	0	0	0	0
Gm20743	0	0	0	0	0	0	0	0	0	0	0	0
Gm37403	0	0	0	0	0	0	0	0	0	0	0	0
Gm39692	0	0	0	0	0	0	0	0	0	0	0	0
1700029M03Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000140376	0	0	0	0	0	0	0	59.8024175964547	0	0	0	0
4930568G15Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm70978	0	0	0	0	0	0	0	0	0	0	0	0
Gm70981	0	0	0	0	0	0	0	0	0	0	0	0
Gm70481	0	0	0	0	0	0	0	0	0	0	0	0
Gm70802	0	0	0	0	0	0	0	0	0	0	0	0
Gm38190	0	0	0	0	0	0	0	0	0	0	0	0
Gm69526	0	0	0	0	0	0	0	0	0	0	0	0
Gm38368	0	0	0	0	0	0	0	0	0	0	0	0
Gm71190	0	79.8183462149502	0	0	0	0	0	0	0	0	0	0
Gm37864	24.4636348068596	0	70.708656295121	7.65526357742333	0	8.07717579932741	42.9992399884332	9.78231416293227	34.4157739537551	21.9307142943299	50.948339657296	39.3470359385989
Gm37860	0	0	0	0	0	0	0	0	0	0	0	0
Gm70586	100.501906521167	0	0	0	0	0	0	0	0	45.0480604242248	0	0
Gm38325	3933.36873365194	2590.35748413485	2747.47033774179	2444.597513858	2166.04176361786	2002.13655025812	3456.80164612894	3167.5303757425	4572.83663181839	2220.14638535192	2389.24403294836	2266.95504443627
Gm69694	0	0	0	0	0	0	0	0	0	0	0	0
Gm69680	0	0	0	0	0	0	0	0	0	0	0	0
Gm69687	0	0	0	0	0	0	0	0	0	0	0	0
Gm38210	0	0	0	29.0975716941616	0	0	0	0	0	83.3584010569401	0	0
Gm37073	0	0	0	0	6.65430576137046	6.48324604096367	20.7083262277889	0	0	0	6.81572019691052	0
Gm71296	0	0	0	0	0	0	0	0	0	0	0	0
Gm70530	0	0	0	0	0	0	0	0	0	0	0	0
Gm36972	0	0	0	0	0	0	0	0	0	0	0	0
Gm70321	2094.58925703124	1447.77907215661	2075.69563825773	786.537224362946	1460.19925757386	1066.99685081807	2776.99148946779	1938.36905340681	4925.19294916955	1126.63156368843	1495.61951738602	750.786521071834
Gm16565	193.481679606721	202.206477077874	228.166358507867	247.024014512225	173.098209314761	191.645953572005	326.475711023289	584.900867658658	220.476051891244	180.386893809843	177.297077048152	179.247608164729
Gm71100	0	0	0	0	0	0	0	0	0	0	0	0
Gm71096	0	0	0	0	0	0	0	0	0	0	0	0
Gm71107	0	0	0	0	0	0	0	0	0	0	0	0
Gm32999	0	0	0	0	0	0	0	0	0	0	0	0
Gm37856	0	0	0	0	0	0	0	0	0	0	0	0
Gm37469	0	0	0	0	0	0	0	0	0	0	0	0
Gm70952	0	0	0	0	0	0	0	0	0	0	0	0
Gm26665	1225.36859685134	1735.26416562657	984.780272715719	1992.05652031102	2673.84123089309	2486.69190580008	1134.68793008809	1649.23520661117	1828.97892868064	1929.06640634273	2022.90412971832	1269.04742848449
Gm70949	0	0	0	53.7441449784857	0	0	0	0	0	0	59.6142102154434	0
Gm57142	15.4150977522732	24.8614520997386	17.8220588612702	19.2950290988334	31.3434164407503	10.1792276979229	16.2568847907089	18.4921819985759	135.538556490519	41.457139214179	32.1037181242183	39.6695526266202
Gm70943	1214.71681480427	2602.79617553526	2257.04966893595	1710.51434433257	2117.03629385275	1890.72990596713	549.021437914597	208.170353294233	0	1244.51112258481	2349.08867105007	1172.24214336103
Gm39693	153.365294660741	18.5510529429242	199.476255144493	143.97514067631	428.775380871426	189.887733814463	222.392858197057	137.984477298242	60.6814821719019	120.300363197108	179.663009685992	388.506857146029
Gm37923	0	0	0	0	0	0	0	0	0	0	0	0
Gm70591	0	0	86.2813960744036	0	0	0	0	0	0	44.6011550628734	0	0
Gm70596	0	0	0	0	0	0	0	0	0	0	0	0
5330438I03Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm70664	0	0	0	0	11.8076171245068	11.5040831787549	0	0	0	0	0	0
Gm57148	0	0	0	0	0	0	0	0	0	0	0	0
Gm15853	0	0	0	0	0	0	0	0	0	0	0	0
Gm51768	0	0	0	0	0	0	0	0	0	0	0	0
Gm33354	304.445344864616	80.3469445342545	335.983184713571	363.751762702069	112.550310692319	219.3140448824	175.129354919778	99.6046889106514	0	173.678670046156	86.4603446171	160.254484120784
Gm69417	53.6368463679809	25.9516334217592	279.0534136139	377.646024073423	136.324306801124	53.1279477709771	56.5658451184736	32.1717818727451	254.66752517919	216.375229267587	167.557373739236	25.8806706975811
Gm70197	0	0	0	0	0	0	0	0	0	0	0	0
Gm70205	0	0	0	0	0	0	0	0	0	0	0	0
Gm16701	0	0	0	0	0	0	0	0	0	0	0	0
Gm33610	0	0	0	0	0	0	0	0	0	0	0	0
Gm33668	34.634289609159	11.1716285678383	0	10.8379076890316	0	0	0	0	194.895957472923	10.3494392963574	0	0
Gm37982	17.0812164012473	0	0	16.0353784063874	34.7311244847551	16.9191523044495	0	0	0	0	0	0
Gm70907	0	0	0	0	0	0	0	0	0	0	0	0
Gm70909	0	0	0	0	0	0	0	0	0	0	0	0
Gm2453	0	0	0	0	0	0	0	0	0	0	0	0
Gm57182	9.07864796416767	0	0	17.0455724117138	9.22977746988061	35.9700442909946	38.2976576290897	0	0	8.13866117005365	0	0
Gm71125	0	0	0	0	0	0	0	0	0	0	0	0
Gm34207	339.226087769708	266.158434179285	317.995053904932	503.505018933725	521.970069770155	599.364836736197	193.37866612714	225.467140418955	198.307527478047	410.950313559199	396.200182481212	406.993655101632
Gm69425	0	0	0	0	0	259.623507835524	0	0	0	52.2159864150713	30.3263926531524	28.1050256704278
Gm71145	113.142586247179	82.1143054123345	49.0533825397624	92.9382676277705	100.647782065805	84.0518293838639	14.9151340061401	0	0	63.3925046578911	132.543269413016	109.186360303388
Gm70946	0	0	0	0	0	0	0	0	0	0	0	0
Gm20711	0	0	0	0	0	0	0	0	0	0	0	0
Gm37524	0	0	0	13.9124914306009	0	0	0	0	0	13.2854504442601	0	0
Gm38381	0	0	0	0	0	0	0	0	0	0	0	0
Gm71152	0	0	0	0	0	0	0	0	0	0	0	0
